20201028002646100,3727.03212,N,12639.42189,E,65.1,M
20201028002646197,3727.03211,N,12639.42188,E,65.1,M
20201028002646293,3727.03210,N,12639.42188,E,65.1,M
20201028002646395,3727.03207,N,12639.42186,E,65.1,M
20201028002646499,3727.03209,N,12639.42187,E,65.0,M
20201028002646595,3727.03208,N,12639.42187,E,65.0,M
20201028002646696,3727.03206,N,12639.42185,E,65.0,M
20201028002646796,3727.03207,N,12639.42187,E,64.9,M
20201028002646896,3727.03204,N,12639.42185,E,64.9,M
20201028002646994,3727.03202,N,12639.42183,E,64.9,M
20201028002647094,3727.03202,N,12639.42184,E,64.8,M
20201028002647194,3727.03200,N,12639.42183,E,64.8,M
20201028002647295,3727.03199,N,12639.42183,E,64.8,M
20201028002647394,3727.03198,N,12639.42182,E,64.8,M
20201028002647494,3727.03195,N,12639.42180,E,64.8,M
20201028002647593,3727.03196,N,12639.42180,E,64.7,M
20201028002647687,3727.03195,N,12639.42180,E,64.7,M
20201028002647792,3727.03194,N,12639.42179,E,64.7,M
20201028002647894,3727.03193,N,12639.42178,E,64.7,M
20201028002647992,3727.03193,N,12639.42179,E,64.6,M
20201028002648104,3727.03194,N,12639.42179,E,64.6,M
20201028002648209,3727.03192,N,12639.42177,E,64.6,M
20201028002648294,3727.03191,N,12639.42178,E,64.6,M
20201028002648393,3727.03190,N,12639.42176,E,64.6,M
20201028002648500,3727.03191,N,12639.42176,E,64.6,M
20201028002648600,3727.03191,N,12639.42176,E,64.5,M
20201028002648695,3727.03190,N,12639.42176,E,64.5,M
20201028002648794,3727.03189,N,12639.42175,E,64.5,M
20201028002648895,3727.03190,N,12639.42176,E,64.4,M
20201028002648991,3727.03189,N,12639.42175,E,64.4,M
20201028002649092,3727.03188,N,12639.42175,E,64.4,M
20201028002649199,3727.03189,N,12639.42176,E,64.4,M
20201028002649294,3727.03187,N,12639.42175,E,64.3,M
20201028002649396,3727.03186,N,12639.42172,E,64.3,M
20201028002649496,3727.03185,N,12639.42171,E,64.2,M
20201028002649601,3727.03183,N,12639.42172,E,64.2,M
20201028002649704,3727.03184,N,12639.42173,E,64.2,M
20201028002649796,3727.03182,N,12639.42172,E,64.2,M
20201028002649894,3727.03182,N,12639.42172,E,64.1,M
20201028002649997,3727.03182,N,12639.42172,E,64.0,M
20201028002650100,3727.03182,N,12639.42172,E,64.0,M
20201028002650198,3727.03183,N,12639.42174,E,64.0,M
20201028002650291,3727.03183,N,12639.42175,E,63.9,M
20201028002650390,3727.03181,N,12639.42173,E,63.8,M
20201028002650496,3727.03182,N,12639.42174,E,63.7,M
20201028002650593,3727.03182,N,12639.42176,E,63.7,M
20201028002650697,3727.03183,N,12639.42178,E,63.6,M
20201028002650793,3727.03184,N,12639.42180,E,63.5,M
20201028002650898,3727.03184,N,12639.42180,E,63.5,M
20201028002651000,3727.03188,N,12639.42184,E,63.4,M
20201028002651102,3727.03187,N,12639.42184,E,63.3,M
20201028002651207,3727.03188,N,12639.42185,E,63.2,M
20201028002651299,3727.03189,N,12639.42186,E,63.2,M
20201028002651402,3727.03189,N,12639.42187,E,63.1,M
20201028002651502,3727.03191,N,12639.42190,E,63.0,M
20201028002651593,3727.03191,N,12639.42190,E,62.9,M
20201028002651687,3727.03193,N,12639.42193,E,62.8,M
